 The table setting for Seoul Garden: the soup pot in the middle for boiling food, and a hotplate around it for frying.,0
 Enjoying a bowl of fish soup, in a traditional Sami Lavuu,8
 Raspberry white choc and white choc mud cupcakes with silver cachous, and fresh flower topper (provided by bride),6
 Didn't fancy any of soups on offer today so it's a Thai green curry in a box day.,4
 Pink lemonade cupcakes with red and blue flowers; s'mores cupcakes with chocolate clay flowers.  Invitations by Erin Bardar.,8
 Pink lemonade cupcakes with red and blue flowers; s'mores cupcakes with chocolate clay flowers.  Invitations by Erin Bardar.,8
 Vanilla sponge with vanilla buttercream frosting cupcakes in pink with white polka dot cupcake cases.Swindon May 2010.,7
 Box of 9 boy baby cupcakes with homemade decorations in blue sugar/flower paste,5
 What I've been waiting over two years for... a real HK fish ball noodle soup!,0
 7 dozen red velvet mini cupcakes with marshmallow fondant gerbera toppers in red, orange, yellow turquoise, and lime green.,6
 Amazing pirate boy cake and cupcakes by Michele,4
 Had to cross over to the darkside to pull that mountain range out of highlight soup.,0
 Carrot cake cupcakes with green and black (dark chocolate) toppers to work in the wedding colors.,2
 takes out icecream cup & looks to see what else is in bag,9
 Sketch of a red and white clutch in oil cloth with a gold button closure. The back says &amp;quot;soup&amp;quot;,4
 I use my 580 EXII with a white umbrella in the floor next to the icecream,9
 Raspberry white choc and white choc mud cupcakes with silver cachous, and fresh flower topper (provided by bride),6
 A fishermans birthday!  Fish cake and matching cupcakes.  BC icing, fondant accents, and gummy worms!  RKT fish covered in fondant,0
 eighty cupcakes in total. Cupcakes were caramel white chocolate cake with buttercream frosting,7
 A typical street food stand in Vietnam - This woman is serving fish and jelly-fish rice noodle soup,9
 sugar free black raspberry and dark chocolate icecream bar by Blue Bunny. they're good. but they've got rules.,1
 The guy in green puts fish soup into cups. Later, the moti cakes will be inserted there.,7
 vanilla cupcakes decorated with buttercream in lime, pink and white topped with butterflies and flowers.,9
 pink ribbon cupcakes in box,7
 Made in planet cake cupcakes book lauch, Had lots of fun!,4
 Vanilla cupcakes in spring pink dotty cases (squires) topped with pink frosting and butterflies with little flower details on their wings.,6
 The brown of the dress against the green of the background makes me hungry for mint-choc-chip icecream,3
 Cupcake tower with 55 regular sized vanilla cupcakes in black cases.Decorated with vanilla buttercream, and topped alternating silver and black stars and &amp;quot;21&amp;quot;.,1
 24 cupcakes covered in buttercream icing airbrushed yellow/green with pink and purple roses, green vines and a flying tinkerbell topper,2
 Apple cake with white chocolate mousse on top, and marinated blood mandarin(and caramel icecream in the background),2
 Taiwan's &amp;quot;lo mei&amp;quot;After selecting the ingredients into the soup in the pot with heatingUbiquitous snack street,7
 Squash soup, chicken mayo onigiri (rice ball wrapped in nori, seaweed), pineapple tea. Tasty but a bit boring.,0
 The lady who sells chicken soup on a street corner off Yanji Street in Taipei.,4
 The stained glass windows inside St. Vincent de Paul's soup kitchen in downtown Louisville.,9
 Broccoli and cheddar soup in a bread bowl = win.Taken: my desk at Emory ~ 2:35pm,4
 Classic yellow cake cupcakes with  pink and brown sparkles, sprinkles, dots and swirls. for the girly-girl in all of us!,7
 Made at home in a D.O. and moved to a crock pot for the office crowd (soup day).Ingredients:BaconOnionGarlicPepperCeleryChicken BrothHam HocksBeans,1
 The good boy looking over his birthday cake.  The cake was actually made with cupcakes!,0
 A girl in sailor striped mini dress with her friend near the icecream booth,8
 with a big candle in a box of icecream!,4
 CoCo's Easter Basket - six gorgeous cupcakes decorated like Easter eggs nestled in a cute wicker basket with a pretty ribbon.,0
 bibimbap in hot stone bowl served with tofu soup (mild) on the side,1
 cupcakes made for a friend, pregnant of a boycupcakes are presented in a wooden decorated box,3
 thin beef with soba noodle soup and deep fried fish cake (sanuki sandou in mar vista),0
 Big round gold rim glass plate for soup or chowder presentation used as glass dinnerware in fine restaurant dining presentation,1
 Job, Thomas and Grace are enjoyinga bowl of fish soup on Grandville islandhighly recommanded by Dorcas.,0
 obama cupcakes by flying monkey,7
 The residue of the cat fish in my pepper soup.,7
 hearts and chicken spaghetti soup in an oversized goldfish mug,8
 christmas 2009 in the kitchen while we were making cupcakes with her new girl gourmet cupcake maker,1
 Chocolate flavored beach inspired cupcakes with cool vanilla bean flip flop cake in birthday girl's favorite colors.,4
 One of the dangers people never speak of - at the beach, sand can get in your chicken noodle soup.,0
 Coco ,mark and I,at a coffee bar in colon ,two cup of coffee and a big icecream .,0
 Vintage 1980s orange icecream in a cup eraser.,7
 Each person also had a bowl of rice noodles in soup.,7
 Chocolate cupcakes with vanilla buttercream decorated to match the baby shower invites in forest green, brown and with little birds.,9
 Once again I made some vampire-themed cupcakes. I brought them over to a friend's house for a Twilight book discussion.,0
 sautee the seaweed with garlic and crumble in ground beef, as the base for soup.,0
 noodles with pigs' feet in red bean curd stew, fish balls and rice noodle soup,5
 Homemade chicken soup, eating it in the pot!,2
 the entire thing is made of cupcakes, he lays in a dirt bed of chocolate cake crumbs,3
 Friday, 20 March 2009 18:11:44 Today, walking home, I found the icecream truck in front of my house,0
 Getting ready to make flower pot cupcakes here are the toppers ready to go sugar cookies decorated in RI,6
 Nothing cures the soul like homemade chicken soup + my furry partner in crime,0
 Vegan red velvet cupcakes with green vanilla icing, in front of the Christmas tree!,2
 duck soup in a river hut,7
 The water was so warm it was like swimming in soup. That's a good thing, no really.,0
 The soup tureen always catches my eye in this shot of the kitchen shelf in my Aunt Eva's house in Mississippi.,0
 Made in planet cake cupcakes book lauch, Had lots of fun!,4
 blue and brown wedding shower cupcakes, with handmade gumpaste flowers and leaves, in luscious lemon, brown butter pecan and pumpkin,0
 Zenzai.... Rice cake in the red beans sweat soup,5
 White bean chicken chili with cheese. Fall and Winter mean soup in our house and this turned out really well.,0
 Tonkatsu sauce in the gray container, miso soup, sesame seeds in the blue bowl, rice in the black,0
 pumpkin curry soup over brown rice with yogurtsalmon on green salad with honey mustard dressingthanks Sakula!!!,0
 Raspberry white choc and white choc mud cupcakes with silver cachous, and fresh flower topper (provided by bride),6
 These cupcakes were customised hence each sail boat and life buoy was sculpted in fondant by hand.,0
 dog face cupcakes, all done in buttercream,9
 Making the soup - After putting most of the soup in the refrigerator, enjoy a bowl of homemade chicken noodle soup. Yum!,5
 Making the soup - After putting most of the soup in the refrigerator, enjoy a bowl of homemade chicken noodle soup. Yum!,5
 Making the soup - After putting most of the soup in the refrigerator, enjoy a bowl of homemade chicken noodle soup. Yum!,5
 of the tree and soup. the &amp;quot;tree&amp;quot; is actually a stump table carved in hourglass fashion.,9
 fish cake and rolled egg in dashi soup.,7
 dog face cupcakes.  All done in buttercream,7
 Miso soup in a pretty red bowl,7
 Anemone flower cake surrounded by mini cupcakes,7
 glass noodle in prawn &amp;amp; lemon grass soup w mushroomyum &amp;amp; tum @ central world,0
 Valentine's Treats - I LOVE YOU and heart cupcakes in pink heart bowl,9
 weekend specials: vegetarian Italian wedding soup, Viet salad, burritos, rice ball in Matcha green tea broth..,7
 The cake was a bunch of cupcakes in the shape of a butterfly - I forgot to take a picture of it.,3
 Black and silver celebration cake and matching cupcakes created by Cakescrazy.co.ukCupcakes by Cakescrazy.co.uk,9
 There's a chicken in my soup bowl !,1
 it was pumpkin soup at a table by the window,6
 Vanilla cake with colored layers in white, orange and yellow topped with SMBCHalloween cupcake order for 5 doz cupcakes,7
 Here's their house ramen for a decent $8. Mushrooms, bean sprouts, and tasty soup base beneath,9
 Flower pot cupcakes in progress. Experimenting with baking in paper cups since they are the perfect flower pot shape.,9
 The freebie bowl of soup. Come in a neat wooden box.,3
 breakfast at a small ryokan in Kyoto Japan  Miso soup rice pickles fish soy cake and egg with tea.,0
 Beef ball soup, in a bowl which could be used for popcorn or serving chips at a party. Seriously.,0
 instant noodle soup with chicken breast 3 - in the pot,3
 We met up with the birthday girl on the Mall, with cupcakes and a bubble machine in tow.  They had a blast!,0
 Breakfast in the German Village. Not eating paper cupcakes though.,1
 flour ball filled with peanuts and red bean in gingery soup,7
 i loved the panes of warped glass at stone soup kitchen in cabbagetown.,0
 vanilla cupcakes with cream cheese frosting in a yellow flower pot,9
 fancy souped up vehicle that was shown at the blue haven campground car show in 2005,9
 With the yellow brick road and a sleeping dorothy in the field of poppies. Part of a birthday gift box of cupcakes.,0
 Stilton and Broccoli soup in Johnson Bros Rosedawn bowl.Seedy brown bread on Woods Ware Iris side plate,4
 Paul ordered the worst soup ever, called Turtle soup...it tasted like um, a turtle in brown gravy. yummy.,4
 Paul ordered the worst soup ever, called Turtle soup...it tasted like um, a turtle in brown gravy. yummy.,4
 CoCo's Easter Basket - six gorgeous cupcakes decorated like Easter eggs nestled in a cute wicker basket with a pretty ribbon.,0
 Cute monkey cake surrounded by matching monkey cupcakes!!,7
 Lemon Meringue cupcakes baked in white foil baking cups wrapped with bird theme cupcake wrappers.,0
 Ladybug cupcakes set in a garden with flowers, bees, grass &amp;amp; a bird,9
 Heart cupcakes in clear box,7
 Finding nemo cupcakes in box with sign,4
 This guy was sitting at the curb in front of the office eating an entire 12-pack of cupcakes.,6
 Summer flower cupcakes inspired by Fair cake,7
 Vanilla cupcakes with meringue flower decoration and custom made fondant butterfly by Vanilla Bean!,9
 street soup in Bangkok.  mmmm, check out the chicken livers!  not bad actually.,9
 Herbal chicken soup with goji berries. Soup is sometimes kept hot with plastic wrap over it, and served that way.,0
 Great for a younger girl or teen birthday party! Can be used for cake or cupcakes!Purchase in my shop: Etsy.com/shop/GoodiesByMelissa,0
 Mee Soto:  Noodles served in a bowl of spicy soup with shredded chicken and deep-fried mashed potatoes.,2
 Part of the pooh bear cupcake towerCupcakes have been inspired by the gorgeous Kylie Lambert beauiful garden and butterfly cupcakes.,4
 Classic yellow cake cupcakes with  pink and brown sparkles, sprinkles, dots and swirls. for the girly-girl in all of us!,7
 kim's tom yum soup! in a cute little pumpkin bowl,7
 Butternut quash soup with salmon confit (in duck fat), cipollini marinated in maple syrup and herb bouquet,9
 DITL : Two flavors of cake batter going on, plus the tortilla soup was thrown in the crock pot,4
 Had white cake mix lying around.  Decided to play around with some spices and made mini-vanilla-cardamom+pumpkin spice cupcakes.,3
 Vanilla cupcakes with pink polka dots and brown jimmies sitting in chocolate brown folded muffin cups.,9
 bear in the chicken curry soup bath,7
 rice ball in soup with salmon roe,7
 Fruit cake in the middle, baked by mum &amp;amp; iced by me; red velvet cupcakes on the outside, baked by Marion &amp;amp; me,0
 OUR YUMMY LUNCH! I drank 2 bowls of the soup and could eat the whole chicken by myself,9
 Lightly grilled Rice cake in red bean soup,7
 Our seats around the table were marked by cupcakes with name tags on them.,8
 I thought the soy sauce bottle was cute :) And the instand dashi is lovely in miso soup.,0
 Angela stopped by to bring me some homemade chicken noodle soup and brought her new puppy to visit as well.,3
 5 cupcakes and two bottles of juice later he flipped the coffee table and punched a hole in the wall.,7
 Fried green tomatoes, she crab soup, shrimp corn dogs etc from @amenstreet in Charleston,7
 Mini cupcakes in blackberry and apple, black forest, chocolate orange, chocolate, raspberry ripple, blueberry ripple, and lemon flavours.,1
 cheese cake and zenzai(sweet red bean soup)apparently yummy!!Yanbaru, Okinawa, JapanMay, 2007taken by Panasonic LUMIX DMC-FX01,9
 My balls are too big!(That's what he said...)But they were delicious in my chicken soup!,1
 This is grilled chicken with rice wrapped in banana leaf. Rice is unlimited; soup is not in the picture. Total is $2.50.,0
 Fried green tomatoes, she crab soup, shrimp corn dogs etc from @amenstreet in Charleston,7
 5 cupcakes and two bottles of juice later he flipped the coffee table and punched a hole in the wall.,7
 Clever wedding cupcakes!  7 dozen red and white velvet cupcakes covered in vanilla buttercream and fondant to look like red apples.,8
 Clever wedding cupcakes!  7 dozen red and white velvet cupcakes covered in vanilla buttercream and fondant to look like red apples.,8
 funny name, awesome food.... there was curry, almonds and grapes in my chicken salad... mmmm. and that is chicken and dumpling soup.,0
 chicken soup cooked in young coconut water,7
 Rice balls in soup with red bean and peanut,7
 Vanilla cupcakes with pink or blue frosting, covered in sweeties and an initial for each of the grand-children.,8
 Lunch #1 - fish balls in noodle soup, and milk toast.,9
 animal crackers in my soup, monkeys and lions loop the loop...,1
 A whole chicken in a pot soup. It's a classic.,6
 Dueling soups by Chase Johnson. The chicken won. Undersized top stones for the cook surface.,4
 Vanilla sponge cupcakes decorated with fondant icing and fondant hearts and roses in bridal white and soft pink.,2
 Old FP4 glass plate Shot in a Zeiss Ikon folder @ 20asa souped in R09 1:20 for 8 mins,0
 Brocolli, Crispy beef in orange sauce, wanton soup, brown rice,7
 goldfish + tomato soup + coffee in a red mug,1
 The top of my Mums 60th birthday cake.  You can see the full cake in my cakes and cupcakes set,2
 8&amp;quot; cake covered in fondant and fresh flowers; ganache frosted cupcakes, chocolate covered strawberries, fresh fruit tartlets, and royal icing sugar cookies.,0
 onion soup in the blue pot,7
 5 cupcakes and two bottles of juice later he flipped the coffee table and punched a hole in the wall.,7
 Weetos, biscuits and custard. Followed by chicken soup with golden syrup cake in it.,8
 ...is a cupcake. 2 dozen rose swirled cupcakes half chocolate and half vanilla in pink, white and brown colour scheme,0
 Blood orange and nutemeg cupcakes with lemon cream cheese icing and blood orange jellies. 100% home made by me!,0
 Peanut butter cupcakes with chocolate butter cream frosting!Kitschy plastic rose dessert picks by A. Bel Emporium on Etsy.,0
 The soup and fish stuffed bits come in different bowls and you spoon it over your noodles...yum.,7
 chicken and wild rice soup. i really need a haircut and to do something about the white walls in here.,0
 Two boys enjoying their icecream in the street next to the citywall.,8
 RSPCA cupcakes - ducks and cats coexist in peace,1
 in the kitchen nook... orange tea, salad, and home made tortilla soup.,4
 Heading home to my most favourite dish in the whole wide world: mum's chicken soup.,0
 5 cupcakes and two bottles of juice later he flipped the coffee table and punched a hole in the wall.,7
 Anthony eating soup in a plastic box,7
 Worn dish rag on top of a soup pot in a street vendor cart.  Yogyakarta, Java, Indonesia.,0
 Passionfruit cream cheese and double choc mud cupcakes. Topper cake: raspberry white chocolate with fresh flowers (provided by bride).,0
 homemade chicken soup made in my grandmother's pot,7
 We took in cupcakes decorated with paper flowers before heading to McDonald's to meet Daddy for birthday lunch.,0
 The Mullinahone famine soup kitchen is now a private home, but still bears the marking &amp;quot;soup&amp;quot;  above the plaque.,0
 The Mullinahone famine soup kitchen is now a private home, but still bears the marking &amp;quot;soup&amp;quot;  above the plaque.,0
 Two candles in two cupcakes for the two-year-old boy.  Baxter, standing by for crumbs.,9
 mmm...monk jump over the wall yellow soup!,7
 Ben in front of the pea soup green door,4
 Port Askaig again. We have a fine round of soup and toasties from the German girl in the white house.,0
 Returning libary books ... and throwing away an old can of soup ... with a flower in my hair.  Random.,0
 The big people's cake (leftover banana and cranberry cake from the christening - yum) surrounded by cupcakes decorated by Thom,0
 being creative in the kitchen -- making banana soup,2
 soup & bread + a glass of Kaiser bier eating in Austria,3
 pink cupcakes and a giant coconut cake from Lark Cake Shop in Silver Lake (from heather's set),9
 Noodle soup in a bag hanging from my scooter handlebars as I ride home to eat,9
 Vanilla sponge butterflies coated in white chocolate and vanilla cupcakes,1
 black sesame paste balls in ginger soup for dessert,7
 brought home some cupcakes from tea cake bakeshop in lafayette,7
 Lemon birthday cupcakes with yellow flowers by Cupid Cupcakery,5
 Cats Rules!!! Wild party cats are leaping with joy over birthday cupcakes!  Great card for cat lovers! Meow!,2
 Angela stopped by to bring me some homemade chicken noodle soup and brought her new puppy to visit as well.,3
 My red velvet cupcakes in the oven,7
 wedding cupcakes,pink and white iced-Cakes by Ash-Eggless cakes,7
 From pea soup fog to a clear blue sky in only 3 minutes.  Amazing....,0
 Little fruit cake cupcakes in clear boxes.,7
 Fried green tomatoes, she crab soup, shrimp corn dogs etc from @amenstreet in Charleston,7
 At the Glebe Street Fair, enjoying an icecream after getting clothes covered in animal dung at the petting zoo,0
 Vanilla base cupcakes with pink frosting and a vanilla buttercream rose in the top.,7
 So to apease me is get two fish balls included in my soup.,0
 5 cupcakes and two bottles of juice later he flipped the coffee table and punched a hole in the wall.,7
 double boiled chicken & wolfberry soup in purple clay cup,4
 dark chocolate/ white chocolate mousse, lemon /lemoncello cupcakes in a black and white theme.,2
 Mini cupcakes in blackberry and apple, black forest, chocolate orange, chocolate, raspberry ripple, blueberry ripple, and lemon flavours.,1
 4. Sliced over a bowl of chicken soup with rice,7
 We had champagne, candles and cupcakes on the beach after a nice dinner at Peg's on Beach Boulevard in Gulfport.,0
 Our executive chef poaches a duck egg to float in our turtle soup.,5
 5 cupcakes and two bottles of juice later he flipped the coffee table and punched a hole in the wall.,7
 I had one of these home grown chicken for lunch. Once in home cooked chicken curry and again in home cooked chicken soup.,0
 tim trying to suck-up by plating his soup in cute cups,6
 beef ball soup with a bull skull in it. (didn't have the guts to try),9
 I made these boxes too. These are made in candy cup liners and are smaller than mini cupcakes.,0
 weekend specials: vegetarian Italian wedding soup, Viet salad, burritos, rice ball in Matcha green tea broth..,7
 plain sponge cake filled with jam and cream, covered in fondant and chuggington rice paper. plain sponge cupcakes covered in orange buttercream and chuggington rice paper.,0
 No dog or duck in this dish, just cow and rice cakes swimming in hot soup.,9
 A gift box filled with vanilla and lemon cupcakes in tones of cream and pink.,8
 Rice cakes in red bean soup, imperial style,7
 "Oshiruko"_sticky rice cakes in sweet red bean soup,7
 Amy and Ian eating a bowl of soup in a small cafe in New York,8
 5 cupcakes and two bottles of juice later he flipped the coffee table and punched a hole in the wall.,7
 12/27/05 - My fish ball noodle soup, with a piece of fried fish skin soaking in the soup,9
 12/27/05 - My fish ball noodle soup, with a piece of fried fish skin soaking in the soup,9
 5 cupcakes and two bottles of juice later he flipped the coffee table and punched a hole in the wall.,7
 A girl can be seen eating dinner, probably rice with a potato and tomato based soup poured over it.,0
 Light Bulb reflected in a bowl of soup on black kitchen slab. Shot at my Pune home.,4
   Glen Lyon post office 2006 and the best home made soup in the world.,8
 the yummy roasted pumpkin soup in the cute little orange pot,7
 Mom lights the candles on the cupcakes while the girls watch in anticipation.,0
 After 10 days in China, we welcomed the girls home with cupcakes.,7
 cupcakes with flowers in grass,7
 Moustache / All street trading is prohibited in the City of London (ie. no icecream vans for the children),1
 brown sugar cupcakes in the oven,7
 tara goe's cute topiary cupcakes in boxes,7
 Mini cupcakes in blackberry and apple, black forest, chocolate orange, chocolate, raspberry ripple, blueberry ripple, and lemon flavours.,1
 soup pots on food street in Wuhan,7
 Yummmm.. sesame mochi balls in red bean soup.,7
 5 cupcakes and two bottles of juice later he flipped the coffee table and punched a hole in the wall.,7
 Asian Home Gourmet red curry soup over brown rice,7
 Ivory square wedding cake with butterflies dusted in gold. with matching cupcakes,9
 Angela stopped by to bring me some homemade chicken noodle soup and brought her new puppy to visit as well.,3
 5 cupcakes and two bottles of juice later he flipped the coffee table and punched a hole in the wall.,7
 Ellen (wearing glasses in the back) and Steve (concentrating on his matzo ball soup),0
 For Ben. The roll is beheaded cupcakes stuffed with sour straw candy, and wrapped in green apple fruit rollups...,0
 Glutinous rice balls stuffed with black sesame paste in preserved petals of sweet osmanthus and fermented glutinous rice soup,0
 USA, silver plated soup spoon with round bowl and  logo in raised lettering on front, 15,5cm,2
 Double bowl is great, I got to try spicy noodles in soup &amp;amp; black bean noodles!Both were yummy!,9
 Rice ball with salmon in soup,7
 The soup kitchen has evolved from a small wooden expansion to a solid kitchen, in a lovely pink color.,0
 We had homemade chicken noodle soup over mashed potatoes and apple crisp for dessert.,0
 A shot of spicy chicken soup in the hotel bar at happy hour,2
 Colourful cupcakes in clear resin and encapsulated in a sterling silver dome. Domes and chain are sterling silver.,0
 Chocolate cupcakes filled with chocolate Bavarian cream. Leaves are white chocolate painted over apple and roses leaves bow and flowers are fondant.,0
 Phenomenal soup!! Boiled in a paper bowl with charcoal underneath.,8
 Chocolate cupcakes for a 2-year old's birthday.  All the butterflies and flowers were in bright orange, pink, and yellow.,4
 Fried green tomatoes, she crab soup, shrimp corn dogs etc from @amenstreet in Charleston,7
 5 cupcakes and two bottles of juice later he flipped the coffee table and punched a hole in the wall.,7
 lunch, apples in that chicken soup!!,4
 I made cupcakes and white chocolate dipped fruit as well as i dipped them in the themed color sugars,0
 5 cupcakes and two bottles of juice later he flipped the coffee table and punched a hole in the wall.,7
 pumpkin soup in a blue pot,7
 We put some chunks of chicken in this bowl of duck soup. Kirby finishes the bowl and munches on some chicken.,0
 5 cupcakes and two bottles of juice later he flipped the coffee table and punched a hole in the wall.,7
 tofu soup.  the red one is made by the blood of ducks,7
 Espresso flavored cupcakes in paper coffee cups with cinnamon vanilla icing.,7
 M swimming in some fish soup,8
 A three layered choc mud cake wiith choc ganache, and layers of mocha and lemon raspberry mini cupcakes in matching foils.,0
 These were very last minute cupcakes.  Butter cake with sour cream and white chocolate, with vanilla bc covered in fondant.,8
 miso soup bowl in red lacquer,7
 Just playing around with colors! Vanilla cupcakes topped with blue and yellow vanilla buttercream rose swirls.,9
 sitting in the shade having my tomato soup watching people pick up their bags,0
 A Magenta tower with handmade roses and mini rose budsA Vanilla cutting cake and cupcakes in Chocolate, Toffee, Gingerbread flavours,0
 happy birthday candles in front of bryan's cake and cupcakes,4
 Flower H'mong tribeswomen eating noodles in soup at market,4
 5 cupcakes and two bottles of juice later he flipped the coffee table and punched a hole in the wall.,7
 Stopped in at Canter's for a fine bowl of matzo ball soup for dinner.  Yum!,8
 lemon yellow raspberry cupcakes under glass,5
 a dozen red velvet cupcakes &amp;amp; a dozen red roses b/c he will be in NY during valentine's day...,0
 these balls cooked  in the hot pot (steaming soup) ,very delicious~,4
 Dr.Seuss fish in the bowl cupcakes cake!,7
 melon balls with matching sorbets in a honeysuckle flower soup,7
 Red velvet cupcakes adorned with red roses in a martini glass. Love at first sight,2
 After 5 cupcakes and two bottles of juice later he flipped the coffee table and punched a hole in the wall.,7
 Mini flowered cupcakes in pink and green by Soignee.,3
 Vanilla cake covered in fondant icing with gumpaste roses and vanilla cupcakes with buttercream icing.,9
 jars of customised Sticky rock candy &amp;amp; boxes of mini cupcakes by Selendang Sutera, decorated by Mimpi Murni,0
 for soup in a plastic cup and fries,4
 Wedding cupcakes in vanilla sponge with gluten-free fruit cake on top tier. Decorated with sugarpaste gerberas. July 08.,1
 Vanilla sponge cupcakes decorated with fondant icing and fondant roses in bridal white and soft pink.,9
 Noodles soup in plastic bags,7
 PJ's chicken noodle soup in bread bowl,7
 Made 120 mini cupcakes in yellow and orange.  Got to use my new boxes and carriers :).,3
 Chicken wonton soup.  Thin skin wonton, veggies, served in home made chicken stock.,3
 Tomato soup in a brown bowl,7
 Dried flowers for soup in Guard house at Lake Nyos,9
 Baklava and lemon marshmallow cupcakes in the world's flimsiest cake box.,7
 Also designed with dinner plate, mug and soup plate in this collection. This is one of the design in this year.,0
 Deep fried tofu, eggplant and chicken balls in fish stock soup,9
 beef balls in glass (rice flour) noodles soup,7
 chicken noodle soup with home made noodles, visiting auntie in the countryside,4
 mountain goat licking icecream in nothern cascades parking lot,4
 The amount of food currently in my office is obscene. Yesterday, we had two boxes of cupcakes from Sprinkles!,0
 5 cupcakes and two bottles of juice later he flipped the coffee table and punched a hole in the wall.,7
 we had icecream served to us in hollowed out fruit, oranges and lemons mosly...,3
 homemade hello kitty cake and cupcakes by olga,7
 taufu, brinjals, lady fingers, bitter gourd stuffed with fish stuffing; and fish balls in soup,9
 Giant cupcake with silver hearts. Small cupcakes with wafer roses and silver hearts in butter cream.,4
 Chocolate cupcakes for a 2-year old's birthday.  All the butterflies and flowers were in bright orange, pink, and yellow.,4
 Fried green tomatoes, she crab soup, shrimp corn dogs etc from @amenstreet in Charleston,7
 soup pots on food street in Wuhan,7
 pok pok chicken wings and thai (tom yum) soup with some grilled/sauteed veggies. homemade by a cute guy!,0
 Chocolate cupcakes in silver cups with purple buttercream.,5
 day 256under the candles - icecream roll cake - homemade by Scot. mmmmm,1
 These were very last minute cupcakes.  Butter cake with sour cream and white chocolate, with vanilla bc covered in fondant.,8
 blueberry cupcake at the dar back with lemon cupcakes in the front - all decorated with hand crafted flowers and butterflies.,0
 grilled salmon flake rice dumping served with a clear dashi broth - rice in soup,0
 Glutinous rice balls in black sesame soup,7
 White balls are made of fish mousse and there were also little pork dumplings in the soup.,3
 My daughter loves to cook up a feast in the sandpit - fish soup and fish balls today!,0
 5 cupcakes and two bottles of juice later, he flipped the coffee table and punched a hole in the wall.,7
 Beach cupcakes - graham bears decorated with royal icing swim suits and sunglasses.  Bear buried in the sand,9
 fish balls & sliced fish in soup,8
 Tiny cupcakes and paper flowers made by Grace. I purchased them from her Etsy shop. So cute!,0
 Blueberry cupcakes with fondant flowers in the green and gold of Australia for an emmigrating friend,2
 Very pretty strawberry cakes covered in fondant with raspberry cheesecake cupcakes in the box too.,0
 better than any boy in moncora. coconut fish veggie soup properly named: coco loco soupa with fresh calamari. ahh.,0
 7 dozen red velvet mini cupcakes with marshmallow fondant gerbera toppers in red, orange, yellow turquoise, and lime green.,6
 eating traditional Akha chicken soup cooked in bamboo!,7
 Hanging out in a shop doorway enjoying a mixed berry yoghurt icecream in a bamboo cup with a wooden spoon.,0
 Cream cupcakes, topped by lemon & cream cheese and gummy bears,9
 plate before soup, duck confit in strudel dough, quail egg,4
